label,article
1,"The Philippines started as a beautiful paradise. It is a big body of water sprinkled with 7,107 islands and people who were happy, free, and enjoying a life of peace, serenity, and harmony. Gifted with rich natural resources, located in a tropical region, with fine weather and a very beautiful topography, plenty of marine resources, verdant forests, rich deposits of gold and other natural resources. Then the serpents destroyed it. In today's celebration of the Feast of the Solemnity of the Immaculate Conception, in the first reading, taken from Genesis, Chapter 3, verses 9 to 15, we are reminded of the Fall of Man in Paradise. Adam was tempted by Eve, who was first tempted by the serpent. Eve succumbed to the enticements of knowledge, of power, of material possessions. Until today, the Filipinos are still being tempted by politicians who are nothing better than serpents. And our people always fall for such temptations. We never learn. Every election, the serpents deceive us, hoodwink us, buy our votes, and cheat in the counting. And when they are elected, they plunder our national coffers. And we call these serpents honorable. The politicians are today's serpents, and they are the ones who entice people to accept and eat the forbidden apples, promising prosperity, peace, prestige, power, and possessions. The eating of the apples is the casting of the votes. These dirty politicians come knocking at our doors every three years, offering to serve us, only to deceive us, to mislead us, to manipulate our weaknesses, to take advantage of our naiveté, our lack of wisdom, discernment, and foresight. And the wonder of it all, we always take their words and believe, for they are like false prophets dressed like meek lambs but are actually beastly serpents poised to devour us and eat us alive. Yet, we call them honorable. These politicians give us a few kilos of rice and a few cans of cheap sardines, purchased from conniving suppliers who, of course, by SOP, overprice each item and amass millions, a big slice of which is agreed tacitly to be given to the politicians as kickbacks. Even COVID-19-related supplies, according to the Senate Blue Ribbon Committee, have been grossly overpriced. These trapos connive with contractors to cheat on the quality of bridges and highways and get billions of juicy contracts. The people are being fried using the oil from their own taxes. And the unthinking citizenry, thank the trapos profusely, bow before these rascals in business suits and call them honorable. The local candidates get billions from national aspirants for president and vice president, and then declare their support, as if their endorsements are for sale. Senators also pay their courtesies to the mayors and governors, and by that, it means, sackloads of cash to use in buying votes come election time. Even partylist candidates give millions just to be endorsed. And so, every local election held simultaneously with presidential polls will surely make the mayors and the governors rich. Some of them may lose the elections but make them win in millions. And we call them honorable. When the serpents visit our towns, we prepare lavish foods, we offer sumptuous dinners, we give them entertainment, knowing fully well that these are the very people who suck our blood, rob our coffers, burden us with too much taxes and make life difficult for us and our children. And yet we bow before them, and call them honorable. If we are not crazy, silly, or stupid, then we are out of our minds. Time to come to our senses. Time to drive them from our paradise. For a start, let's stop calling them honorable."
1,"On the basis of the inanities currently coming out in the main and social media about Philippine politics, it is safe to conclude that most Filipino politicians underestimate the intelligence of the Filipino voters. The disregard for rules and common decency in the filing of their certificates of candidacy, the reservation/substitution of candidates, the unholy alliances and coalitions, and total disregard for leadership principles, morals, and ethics are actually insulting the people and the voters. Even forgiving that, these politicians are all violating the law on early campaigning, and that most of them are running under the forgettable names of resurrected political parties, their platforms and programs are relegated behind personality popularity promotions, fake news, and dubious coalitions with power brokers for command votes and money. To the traditional politicians, ward leaders and political promoters, these developments are opportunities to make money and possible connections with the potential winning candidates. Duterte promised “sako-sakong pera” to his allies and Pacquiao and Moreno have been handing out ?1,000 bills. For the incumbent local government officials, these are possible free rides for money and continuing power from the national candidates. To the ordinary Filipinos who are not politically connected, this current political circus is not good and will have bad consequences if the wrong people get elected. To the lowest 15% in the poverty level who vote for the money, it may maintain or worsen their economic condition. The next 15% of the lower class, who have access to more news and information, will still accept the money but may vote according to their perception and choice. The next 60% in the economic level, which is from the low middle class to the high middle class, will be the most affected in the coming election. They are worried where the country is going now and where it will be going after the election. They are in a state of angst compounded by the COVID-19 pandemic, and wary of an uncertain future. They are more informed and politically savvy than the lower class, and have the traditional moral values of truth, justice, freedom, liberty, and respect for human rights. Most are members of organized religions that reinforce their moral and ethical beliefs. These are the people that are most scandalized and “insulted” by the ongoing political developments in the country. The 10% upper class are of the same sentiment as the middle class, supportive of their values and aspirations but have better options in their livelihood and survival in political changes. So, this economic class will join the “insulted” middle class in their political movement. This will be the main battleground in the coming 2022 election. In the last 50 years of Philippine political history, there were three events that supported the strength of the middle class. First, is the Pusyon Bisaya Party winning all the congressional districts in Cebu Province in the 1970’s sham election during the Martial Law years. They won against all the political families; the Osmeñas, the Duranos, the Cuencos, the Gullases, and the Garcias all together. Second, the EDSA People Power Revolution. The four million who went to EDSA and other public places in the country, and the 25 million supporters protesting against the government were 70% middle class. The third is the votes for Miriam Defensor Santiago when she ran for president. Her votes were largely middle class with many from the students, and very few were from the traditional political parties. Due to the Philippines’ erratic economic growth since 1965 up to 2021, with good GDP growth in the years we had good government, the percentage distribution by economic class has improved slightly, but the advent of IT technology and the social media are making more people informed or misinformed. If the moral and ethical values of the Filipinos have stayed or improved, we will know in the May 2022 election results."
1,"If you want to live long enough to keep doing battle for your choices of president for the next, say, five succeeding presidential elections, at least as far as your mental balance can be a factor in your overall physical health, then try to do at least these two things: Read political commentaries only for information or entertainment, never as sign posts to show the way. And don't get mad or you won't get a good night's sleep. You'll only get madder. For example, if I say that most people have been regarding politicians the wrong way, you do not really have to believe me. It is not I who will suffer from your ignorance. Bwa ha ha. See? I did not mean that as a demeaning and condescending insult. You don't have to get mad at it. You might even learn to laugh with me in celebration of your ignorance. (It's maddening, no, when I use the language of ""yellow"" journalism?). But while you may do as I say and laugh along, I am actually deadly serious about it being a big mistake how most people regard politicians. When people are for a particular politician, they regard him or her as the best, incapable of any wrong. But when they are against a politician, they see him or her as the epitome of everything bad, even as the devil incarnate. The mistake here lies in allowing feeling to take precedence over thinking. This has always been mostly the case. Let us take Bongbong Marcos. He is not only a presidential candidate, he is the main issue in this election. Even his main rival, Leni Robredo, admitted to running on no other platform than to try and prevent the ascendancy of another Marcos to Malacañang. That is pretty hateful (a feeling) to me than clear thinking (knowing her abilities). If people allow themselves to place feelings in the back burner and bring clear thinking to the fore, they will realize that all politicians are really all just the same. They will do whatever it takes to win an election. And as there is no perfect person, each politician is a mix of good and bad, with the prevailing mental picture of him or her dependent on where the people allow their feelings to take them. Those who love Marcos will not listen to what those who hate him have to say. A common answer of the Marcos lovers to the dirty talk of the Marcos haters is ""so?"" or ""so what?"" And this can only drive either side to even greater heights of gleeful mirth or deeper depths of even darker thoughts and rage. Either way no one really ends up the wiser even if one may emerge the eventual winner. Another mistake people make is in thinking of politicians as self-made and self-sufficient individuals we need to elect in order to serve us. But that is forgetting one very crucial element in the equation --the people themselves. People forget it is they who make the politicians. If fact, the extent to which politicians can push their inherent goodness or badness is entirely up to how much the people allow them the slack. In other words, it is who the people are that the politicians eventually become. Politicians are a reflection of the people who elected them. I find it absolutely absurd, therefore, for the Marcos haters to think they are insulated and immune just because they happen to hate him. Wrong. The Marcos haters are as much a part of the problem they imagine themselves seeing. Just look at how Robredo anchors her candidacy, which is to run just because a Marcos is running. What kind of a direction is that for her to take the country to? If she wins, all it means is that Marcos lost. And then what? Can you not see what kind of foolishness that is? If politician A is in because politician B is out, where does that place the country? It is dangerous to vote based on a feeling. People need to know where their leader takes them."
1,"MANILA, Philippines — Taliwas sa katotoha­nan ang naging pahayag ng isang kongresista na hindi sila pinayagang makapagsagawa ng political rally sa Quezon City Memorial Circle (QCMC) bilang pagpapakita ng suporta sa presidential bid ni Bongbong Marcos. Ito ang ipinahayag ni Mayor Joy Belmonte kasabay nang pagsasabing wala silang tinanggihang anumang request mula sa kanyang katunggali na si Rep. Mike Defensor para magsagawa ng rali. Sa katunayan umano, mismong ang QC government pa nga ang nag-alok sa kampo nito na gamitin ang covered gymnasium, na isa sa pinakabagong pasilidad sa QCMC na maaaring makapag-accommodate ng may 3,000 katao na nasusunod ang social distancing. Gayunman,iginiit umano ng kampo ni Defensor na magamit ay ang Liwasang Aurora. Paliwanag ng QC LGU na mahirap makontrol ang dagsa ng tao sa pasilidad sa Liwasang Aurora dahil ito ay bukas sa general public. Sa isang pahayag, binanggit pa ng pamahalaang lungsod na bukas sila sa anumang uri ng rali, events at mga programa ng kahit anong partidong politikal hangga’t sinusunod ng mga organizer nito ang mga panuntunan, regulasyon at mga pamamaraan na mapanatili ang kaayusan sa lugar na nabigyan ng permiso para magamit. Kasabay naman nito, sinabi pa ni Belmonte na kakaklaruhin pa rin nila sa national government ang guidelines sa aktibidades patungkol sa political campaign na posibleng magdulot ng panganib dahil na rin sa nararanasan pang pan­demya ng COVID-19. Nakipagkoordinasyon na rin umano siya sa DILG patungkol dito, kung saan sinabi ng ahensya na ang ganitong mga aktibidad ay hindi pa pinapayagan. Binanggit naman ni City Attorney Orlando Casimiro na maitutu­ring na isang kalokohan lamang ang iniisyung ito kay ­Belmonte ng kanyang mga kalaban. Makakalaban ni ­Mayor Belmonte sa pagka-alkalde sa lungsod si Defensor para sa 2022 elections."
1,"There are times in the lives of Filipinos when they just follow the trend and just go along with the flow of the many. In politics, everywhere else in the Philippines, voters just follow what the mayors and governors put in the sample ballots. But not Cebuanos. They support a good governor and a good mayor, but they choose their own president. Cebuanos are not blind fanatics. I hope other Filipinos are the same. This coming May 2022, is such a time for our countrymen to think for themselves. They should vote not as Cebuanos, Ilocanos, Capampangans, Ilonggos, Warays, or Bicolanos, but as one nation facing tremendous problems. We should think not as loyalists of certain candidates or of some political dynasties. We should think of our nation and its many challenges, from the need to improve our pandemic responses and how to resuscitate the devastated economy to foreign relations, and the protection of our territorial integrity. We need to be mindful of the many pressing concerns, from food security, rising poverty, unemployment to disaster preparedness. We should think of the candidates' competence, character, and their readiness to resolve the problems and bring back hope to a demoralized citizenry. We should reject what our local politicians are carrying as their chosen presidential bets. We should not remain as blind followers who swallow hook, line, and sinker whatever the governor and the mayor tell us. This is about our own destiny as a people. This is about the future of our children, the welfare of our people and the well-being of 112 million Filipinos. This is not about loyalty to our local politicians. We should stand on our own principles, consult our own conscience, and reject the dictates of our local trapos. Governors and mayors receive truckloads of money from presidential candidates, from partylist aspirants, from senatorial bets, and others even from foreign local and foreign investors who have businesses and other vested interests in their provinces, cities, and towns. These local politicians are using the people to amass a lot of money during presidential polls like what we are holding next year. That is why we should reject the candidates they are forcing down our throats, especially those with issues about drugs, tax evasion, incompetence, unexplained wealth, and a history of corruption and vested interests. These local politicians may be good as local government leaders, and they must have excellent track records in public service. We may have to support them for lack of better alternatives. But if they use their own merits in order to promote the political agenda of national candidates who are shady characters and have very bad or questionable track records, we should not follow their imposition. We should think for ourselves and refuse to be herded like meek lambs. We have our own brains, our own conscience, and our own free will. We are not robots or unthinking fanatics. This is about our own country, our own future. At the end of the day, these governors and mayors cannot help us cope with our daily needs. They just throw people a few sardines and some kilos of rice, once in a while, and hand out a few hundreds to buy our votes. But they received truckloads of cash from incompetent but wealthy candidates for presidents and senators. Let us, for once, think for ourselves and refuse to be used."
1,"Nagbibigay pa naman ng tulong ang ilang actor-politician sa mga nangangailangan kahit kamag-anak ng taga-showbiz. Puwedeng dumiretso sa actor-politician gaya ng isang ginawa ng kakilala namin. Sumasagot sa text kahit dumaan ito sa isang kaibigan ng actor-politician. Hindi kagaya ng naging karanasan ng isa na­ming kaibigan sa isang actor-politician. Kailangang dumaan ka pa sa friend ng actor-politician bago maiparating ang mensahe mo na tulong. Kahit i-text mo rin ang actor-politician eh dedma sa request. ‘Di bale, malapit na ang eleksyon. Baka mas madali nang lumapit sa mga actor-politician ngayon. Pero may isa kaming kakilalang actor-politician na ang daling malapitan at mahingian ng tulong, huh! Aba, trailer pa lang ng My Husband, My Lover, humamig na ng 12-M views, huh! Bida sa movie sina Cindy Miranda at Kylie Verzosa. Silang dalawa ang magsasalo kay Marco Gumabao, huh! Mula ito sa direksiyon ni Mac Alejandre. Sa Nov. 26 ang streaming sa Vivamax ng My Husband, My Lover. Kahapon ay nagsimula na sa US at Canada ang Vivamax."
1,"There is a mad dash to the drawing boards by analysts and political strategists, as well as politicians wanting to chart their own destinies, following the dizzying events of the past few days. Virtually everyone is trying to configure new resolutions to the antics of President Duterte in pushing Senator Bong Go to run for president, and himself for a seat in the Senate. But whatever their political persuasions are, they all seem to be arriving at the same conclusion: That it is the candidacy of Bongbong Marcos for president that will suffer the most from the new electoral configuration. I think they are all headed in the wrong direction with their new assumptions. They are even making the big mistake of projecting a shift in support to Leni Robredo. First off, a caveat. I am no analyst but a plain observer. And even my observations I can neither put into a thesis professionally nor scientifically. In short, these views of mine are simply to be taken for what they are, the views of one ordinary man. That said, let me go off in the exact opposite direction. And I dare say it is Bongbong who will benefit the most from the disarray of this fray. Let me start off with a question. Why was Bongbong, among all the candidates, the only one who was willing to go it alone even from the beginning? He did not have a sure vice president. It was only last Saturday that Sara Duterte filed for vice president for her to be adopted by Bongbong. He did not have a Senate slate. He did not even have the original party of his father, the KBL. Yet he decided to run despite these formidable drawbacks. Why? Because among all candidates, Bongbong alone has a bailiwick, a base of support that is as unwavering as its name -- the Solid North. He also has a large portion of Eastern Visayas that is just as solid and unwavering. Taken together, I would imagine these to translate into at least five to six million votes sewn up inside his pants pocket. No way they can be picked. The rest of the votes are a toss-up for everyone, including Bongbong himself. In other words, he can only add to his sewn up support. What the analysts say will go to Leni or whoever have never been Bongbong's in the first place. That is the first elephant in the room. Bongbong's bailiwicks. While everyone has to scramble for all the uncommitted votes, he can only add to the five or six million that are already his. Let me give an insight. Cebu, with all its cities and towns, has a voting population of 3.2 million, making it the most vote-rich in the country. Cebu is also known for being opposition. Read that as anti-Marcos. Yet an ongoing online survey started in October by Sugbo.ph had, as this was written, Leni and Bongbong statistically tied at 47 percent. It is Bongbong who is eating away at what should have been Leni's advantage in Cebu. Now to the other elephant in the room. Bongbong as a Marcos is already at rock bottom. Everything bad, evil, sinister has been ascribed to him or his name. His enemies want him disqualified. But what government with an eye to the general peace and welfare would disqualify a candidate who leads in most surveys over something that is not only not new but tame compared to the other accusations thrown in his direction? When you are at rock bottom, the only way to go is up. And there is, I think, a third elephant in the room. I think Filipinos, with all their imperfections, are still genuinely Christian at heart. That after beating up the Marcoses to a pulp and leaving them half dead, with bishops even joining the carnage, the inherent Christian kindness will eventually kick in. Enough is enough. There will be, in the end, a human sympathy vote out there waiting for BBM."
1,"The power broker of the grand conspiracy between the Solid North and the Liquid South (liquid because of loads of campaign money) was the brainchild of no less than GMA, one of the most well-known political operators in Philippine history, a historical character associated always in the mind with the infamous phrase “Hello, Garci?” There, the Pact of Balesin was consummated, not unlike the Pact of Biak na Bato, which compromised the principles of Andres Bonifacio. Mayor Inday Sara, the crown princess of the Kingdom of the South, had to fly to that multi-million dollar resort owned by Jaime Ongpin, a billionaire and former Marcos Cabinet member. Then, she resigned from Hugpong, a party she herself founded. The resignation was handwritten hurriedly in a resort letterhead. Forthwith, she attended that grand wedding in Cavite to stand as principal sponsor in the wedding of the year of senator Bong Revilla's daughter. Who was her co-sponsor? Lo and behold, the lord of the North, Ferdinand Romualdez Marcos Jr, marching in the aisle with the crown princess from the south. And immediately from the nuptial, the jet-setting mayor proceeded to take her oath as a new member of the party whose president, Martin Romualdez, is the first cousin of Bongbong Marcos. How easy and how fast can party membership be changed. Then, the next day, the certificate of candidacy for vice president was filed with the Comelec. A few hours thereafter, the party of Marcos announced that it has passed a resolution adopting Inday Sara as their vice presidential candidate. How fast, how convenient, and how easy. How flawless with which they followed the script. Do these political schemers think that the people are stupid enough not to discern that they are taken in for a ride? These quick alliances are not for any noble purpose but to perpetuate the powers in the hands of these lords. They are afraid that the opposition (and there is only one genuine opposition, by the way) may snatch a victory from behind. What should alarm all the people is that this grand alliance of dynasties is the coming together of the Marcos Dynasty of the North, the Macapagal-Arroyo Dynasty of Central Luzon, the Romualdez Dynasty of Eastern Visayas, and the Duterte Dynasty of southern Mindanao. This alliance has the support of the multi-billionaire Villars of Las Pinas, the Gatchalians from Valenzuela, the Cayetanos from Taguig. They have the support of Chavit Singson, the kingpin of Ilocos Sur, and the political lords of Isabela, the Dys, and the many loyal earls and dukes of Pangasinan, Nueva Ecija, Bulacan and other provinces nearby. If the Garcias, the Duranos, the Ouanos, the Gullases and the Radazas shall join in this grand cartel of aristocrats, then the people should stand up as one, they should unite and assert their freedom from the tentacles of oligarchs and political lords. Who then will defend the poor people from the schemes and machinations of the rich and the powerful? Not Ping Lacson, not Isko Moreno, not even Manny Pacquiao. Only a woman will fight against all of them, a widow without money, without machinery but with the faith, the trust and the votes of the long oppressed but now awakened people. When all else shall have fallen, only Leni shall prevail. The new Joan of Arc, the new Gabriela Silang, the new Princess Urduja. And the people will be with her."
1,"These second rate trying hard copycat trapos should give the nation a break. They are making a mockery of our electoral process, and are playing a political rigodon de bola-bola or zarzuela de bugal-bugal. They are supposed to be national leaders and models of respectable behavior of decent, honorable men and women of probity, decorum, and civility. What we are seeing is a spectacle of greed for power, displayed in its most despicable incongruities. The people deserve a little respect from their so-called leaders, and they should be spared from these obnoxious aberrations emanating from some political dynasties which have no other visible means of livelihood but politics ad nauseam. In the recent weeks, we saw a city mayor filing a certificate of candidacy for reelection and telling the people that she has no ambition for national office, only to take back her words, in a matter of days thereafter, and run for vice president. What exacerbated the charade was that the younger brother had to replace her as if this family had a Torrens title to the city hall. We also saw that same lady attending a wedding as principal sponsor to the daughter of a senator who had just been exonerated by the court on charges of plunder connected with the Napoles  scandal. That lady was playing coy walking, with demure smiles, in the aisle with her presidential candidate, as co-principal sponsor, surrounded by a crowd of trapos and believers of transactional politics. Then wearing the same gown, that lady proceeded directly to the office of the president of another political party, to take her oath for convenience, of course, so that she could have a launching pad to run for vice president. And in a matter of few minutes, the party of the presidential candidate from the north adopted her as its vice presidential team mate. What a spectacle, what a travesty. Do these trapos ever believe that the people are still stupid enough to take these charades as integral parts of a corrupt political system? Maybe yes, maybe no. But next time, they should write a better script and they should hire more brilliant scriptwriters. If they want to fool the people, they should be more refined and more savvy. Fooling the people should be elevated to a higher form of art, rather than that crude, reckless, if whimsical and grossly insulting sort of trash. Their slips are showing and their pantomimes are getting shallower and shallower by the day. If they are bent at playing this kind of game, they should at least try a little form of dignified atrocity. And because of money, political machinery, and the combined support of all the country's  major dynasties, this lady may become the next vice president of the republic. And if her president is dislodged from the presidency, because of a serious petition to cancel his certificate of candidacy, then another mayor from the same southern city may become the third female president of our country. And if that happens, may God have mercy on all of us."
1,"After the recent withdrawal of a known politician in Mindanao from a reelection bid as mayor, the internet became an instant battleground for netizen’s comments. One netizen said, “Pretending to be shocked,” while another said, “As if naman di pa naming alam, eh, ginawa nay an ng tatay mo.” On the other hand, others came to the defense of the politician, saying: “Hurot gyud ang paracetamol ron kay daghan na naglabad ang ulo.”"
1,"We have to be wary of this common tendency of ours. We are always prone to show externally what we actually are not internally. We easily fall into some kind of political or social correctness without the proper spirit animating it. We easily fall into forms of legalism and formalism. Often, we just want to see things around out of idle curiosity and be seen and appreciated by others out of vanity. We fail to connect the material to the spirit, the little things with the big, essential things, etc. All these were somehow bewailed by Christ. “Woe to you Pharisees! You pay tithes of mint and of rue and of every garden herb, but you pay no attention to judgment and to love for God. These you should have done, without overlooking the others. Woe to you Pharisees! You love the seat of honor in synagogues and greetings in marketplaces. Woe to you! You are like unseen graves over which people unknowingly walk.” (Lk 11,42-44) We should always be on guard against all these forms of inconsistency, always rectifying our intentions and also regularly editing our life, much like what writers do with their work before they are submitted for publication. That way, we can monitor how things are going and can have the chance to make appropriate corrections, improvements, revisions, etc. In anything that we do, let’s see to it that our intentions are pure. That is to say, that we have to be motivated always by love for God and neighbor. And by love, we mean that we follow God’s commandments as clearly articulated by Christ himself: “If you love me, keep my commandments.” (Jn 14,15) And the epitome of this obedience to God’s commandments is Christ himself, who said: “I have come down from heaven, not to do my own will, but to do the will of him who sent me.” (Jn 6,38) The secret therefore of love, which is obeying God’s will, is to have the mind and heart of Christ. That is to say, to be ‘another Christ’ which we can always attain because Christ himself has given us all the means. We should be most careful because nowadays it is now easy to stray from God’s commandments and feel convinced that we are still okay. With our man-made laws that are supposed to reflect the spirit of God’s will and ways but often fail, at least partially if not completely, it is now easy for us to hide and justify such anomalies as greed, pride, vanity, envy, corruption, etc. We have to learn how to do a lot of good while passing unnoticed. Also, while it’s true that we have to take care of the little things in our life, we should not forget that we are not meant to get detained there. We should always relate the little ordinary things in our life to the big and ultimate purpose of our life. Christ himself somehow referred to this point when he said, “Whoever is faithful with very little will also be faithful with much, and whoever is dishonest with very little will also be dishonest with much.” (Lk 16,10) With those words, Christ somehow was relating and connecting the little with the big things in life. That is what we should always do. We should avoid getting entangled and lost in the little things and forgetting the big and more important things in our life."
1,"COVID-19 can make and unmake presidents, prime ministers, political parties, and governments. Make no bones about these. The multiple deaths arising from the pandemic is emerging as a top political issue in any country these days. And in the Philippines, this pandemic will largely determine the outcome of the 2022 presidential and local elections. Dying from COVID-19 is making many businesses flounder, while a few are making bundles of money, some in conspiracy with corrupt government agencies and public officials. Dying directly impacts the economy and can either devastate or cause booms in the financial fortunes of certain companies. While the cost of living has increased by geometric proportions, the cost of dying has brought about the financial boom of HMOs, hospitals, funeral parlors, crematoriums, and expensive memorial parks and burial grounds. Of course, the lockdowns caused the devastation of many businesses, especially the airlines and the hotel industries. The present administration should remember that one of the driving forces causing the political debacle of a well-entrenched incumbent Republican, Donald Trump, was his rather nonchalant response to the health crisis. His opponent was not really a very strong Democratic challenger in the caliber of John F. Kennedy or the charisma of both Clinton and Obama. He is a bland and monotonous speaker without the usual fire in the belly. But Trump lost not because of the strength of his challenger but due to the weakness of his own health coping strategies. Ditto to the Duterte's government. Secretary Duque is Duterte's heaviest political liability. If I may say so, the manner by which Cebu governor Gwen Garcia handled the local COVID-19 response is evidently superior in speed and accuracy than the national health coping strategies. Governor Gwen did not allow herself to become captive by the varying opinions of medical professionals. Of course, she believed in science but she has also kept the economy and the business at the top of her mind. Our governor did not allow herself to be bullied by pseudo-experts from imperialistic Manila. She stood her ground and that is leadership for you. Ace Durano, whose face was never seen for more than 18 months of the pandemic, does not have the moral right to criticize or claim superiority of responses. Cebu is number one in financial resources among the 82 provinces in the whole nation. Those who never helped should keep their mouths shut. Let their actions speak, and not their talks to claim superiority over concrete actions and solid accomplishments. In Cebu, we were able to glide over the health crisis, saving lives and public health, even as we were able to save jobs, livelihoods and the sources of the people’s living. While the national health response was slow because the president created too many layers of decision-making, the province of Cebu has one dragon lady, decisive, dynamic, and courageous. Her hands were on the deck. She was awake while all the politicians were enjoying their sleep. She is one of the few LGU leaders who kept the equilibrium between health and economy. Governor Gwen understands the politics and economics of the health crisis. Her critics are just babbling words but they were not the ones inside the arena, wounded and scarred but keeping the province on top. The lady governor, of course, made some rash moves, but when proven wrong, she corrected them immediately. She listens to presentations and arguments. But at the end of the day, she calls the shots and makes the decisions. And she stands by her words. That is the mark of a true leader. That is what we lack at the national level."
1,"Political candidates can be seen visiting various locales and meeting ordinary people as early as this time to project a relatable image. Why not, after all? Ordinary citizens make up a sizable portion of the voting population, and they have the potential to make or break a somebody's political ambitions. However, one thing that all of these politicians have in common is the promise they make throughout election season. It's a kind of promise as ethereal and unattainable as the stars and moon. For many, the promise remains just that: a dream. What is extremely disappointing and aggravating is when they offer specific information such as the number of months or years it would take to cure our maladies, as if all of our problems will be solved soon. However, their time has come to an end, and their promises have yet to be fulfilled. This is the scene that keeps repeating itself. We're sick of hearing the same lies over and over again. And yet, if they had the courage, several of these politicians would want to run for office again. Is this because they think we're gullible and have a short memory? Can we still be duped by the same charade of deception? Politics is the subtle art of enticing the poor to vote and the wealthy to donate to campaigns by promising to protect each other. The rich's privileged status and the poor's disadvantaged position are perpetuated by this recurring cycle. In this crucial exercise of our right, we must constantly remember that everything a politician promises during an election must be paid for either by greater taxes or borrowing. Rest assured that these politicians, particularly at the national level, are considering this option in order to keep their commitments. Who would bear the brunt of the high taxes and increasing international debts if not the citizens themselves? Promises, like wailing babies at a movie, should be kept right away. So, if we've had similar experiences before, there's no reason why we can't learn from them now. A present promise foreshadows the sorrow that our generation will face in the future. Politicians promise us heaven before an election and then deliver hell. Even if they are as far away as the stars and moon, they will continue to vow to build bridges even if there are no rivers. The only thing politicians are offering is the delivery of a broken promise since promises have become techniques to obtain what they want rather than commitments that they aim to keep. And when and how will we be able to escape this cycle? The solution is right in front us. Sadly, we just refuse to accept the problem and take action. But don't be misled by the lamb's meekness; it's simply the front end of a venomous snake."
1,"Politics all over the world, and since people starting living in societies, is never known for adhering to good moral and ethical standards. From the earliest records of human history, we learned of the immoral and amoral actions of politicians in lying, rigging, manipulating, coercing and even killing just to get and/or stay in power. From the Bible, the travails of King David and Solomon up to the demise of the Twelve Tribes of David, are full of these shenanigans. The stories about the Roman Empire with the treachery of Brutus and the ensuing wars and the fall of the empire are classic examples. From the 10th century up to now, we see the same political maneuverings that also led to the downfall of societies and countries. All the revolutions, from the French Revolution, the American Revolution, the Russian Revolution, the Chinese Revolution, the Philippine’s People Power, the ongoing Myanmar revolt, and the many civil unrest/demonstrations in Brazil, Venezuela, Haiti, Lebanon, and some African countries, are consequences of politicians exceeding/breaking the line of political decency. The line or limit of political decency is actually the moral/ethical line that all religions teach and propagate to all their adherents. It is in the 10 Commandments, the teachings of Buddha, Confucius, Mohammed, and other religions. These guidelines and teachings are primary ingredients for the orderly functioning and progress of society, because without these rules, people would be encroaching on each other territories and prerogatives. Basically, it is about justice and from where truth and respect for other rights follow. Over the years, politicians have been pushing these limits, stretching them as far as possible, and some breaking beyond the limits. The consequences to them are losing in elections, getting deposed by revolutions, and infamy in history. To the people and the societies, it leads to a failed state unable to function and provide services to the governed. A proximate example of these are the Marcos years in the Philippines and its aftermath, and the Mamasapano Massacre in Mindanao. These were major disasters for the Filipino people and the Philippines. The Philippines is seven months from the May 2022 elections and we can see that politicians are pushing the limits of political decency. Duterte, like many of the populist politicians in other countries, has been stretching this decency limit by their personal and political actions. Unsavory speeches, uncouth behavior, and coercion are publicly displayed. Political actions bordering on illegality and unconstitutionality are pushed. Blatant graft and corruption are tolerated and defended which are abhorrent and even “cringe worthy” to their loyal followers. And more seem to be coming, like the peddling of fake news, revising history, blatant money politicking and influencing with government resources. Historically and globally the line or limit of political decency has not moved, as civilizations have come and gone, because the moral and ethical bases are firmly anchored on the survival of society and a way of life. It is also buttressed by various religions and faiths. Politicians push, stretch, breach, and break the limits, but it is always pushed back by the people. Or rebuilt by the people after an election or revolution. The ongoing campaign and the coming Philippine election will be a test of the strength of these “political line of decency” and what it will take to rebuild them. A well-known politician, who happens to be my uncle, candidly said that politics is a game of the devils and not of the angels. But it is always the many good people with the angels who will hold and rebuild the line for God and country."
